[Heroes Archive] (Data_00_first)


Heroes Message Name: Message


MID_MISSION_M0001_TITLE: ２月ミッション
MID_MISSION_S0021ENCOUNT01_A1: 特殊：修練の塔・第１階層突破
MID_MISSION_H_S0021ENCOUNT01_A1: アルフォンスを自軍に入れて、\n修練の塔・第１階層を\n４人全員生存でクリア。
MID_MISSION_S0021ENCOUNT01_A2: 特殊：修練の塔・第２階層突破
MID_MISSION_H_S0021ENCOUNT01_A2: シャロンを自軍に入れて、\n修練の塔・第２階層を\n４人全員生存でクリア。
MID_MISSION_S0021ENCOUNT01_A3: 特殊：修練の塔・第３階層突破
MID_MISSION_H_S0021ENCOUNT01_A3: アンナを自軍に入れて、\n修練の塔・第３階層を\n４人全員生存でクリア。
MID_MISSION_S0021ENCOUNT01_A4: 特殊：修練の塔・第４階層突破
MID_MISSION_H_S0021ENCOUNT01_A4: 修練の塔・第４階層を\n４人全員生存でクリア。
MID_MISSION_S0021ENCOUNT01_B1: 特殊：修練の塔・第５階層突破
MID_MISSION_H_S0021ENCOUNT01_B1: 赤属性の仲間を自軍に入れて、\n修練の塔・第５階層を\n４人全員生存でクリア。
MID_MISSION_S0021ENCOUNT01_B2: 特殊：修練の塔・第６階層突破
MID_MISSION_H_S0021ENCOUNT01_B2: 青属性の仲間を自軍に入れて、\n修練の塔・第６階層を\n４人全員生存でクリア。
MID_MISSION_S0021ENCOUNT01_B3: 特殊：修練の塔・第７階層突破
MID_MISSION_H_S0021ENCOUNT01_B3: 緑属性の仲間を自軍に入れて、\n修練の塔・第７階層を\n４人全員生存でクリア。
MID_MISSION_S0021ENCOUNT01_B4: 特殊：修練の塔・第８階層突破
MID_MISSION_H_S0021ENCOUNT01_B4: 無属性の仲間を自軍に入れて、\n修練の塔・第８階層を\n４人全員生存でクリア。
MID_MISSION_S0021ENCOUNT01_C1: 特殊：修練の塔・１０階層突破
MID_MISSION_H_S0021ENCOUNT01_C1: 全員歩行の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_S0021ENCOUNT01_C2: 特殊：修練の塔・１０階層突破
MID_MISSION_H_S0021ENCOUNT01_C2: 全員重装の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_S0021ENCOUNT01_C3: 特殊：修練の塔・１０階層突破
MID_MISSION_H_S0021ENCOUNT01_C3: 全員騎馬の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_S0021ENCOUNT01_C4: 特殊：修練の塔・１０階層突破
MID_MISSION_H_S0021ENCOUNT01_C4: 全員飛行の仲間で、\n修練の塔・第１０階層を\n４人全員生存でクリア。
MID_MISSION_S0022LUNAPLUS01_TITLE: ルナティック
MID_MISSION_S0022LUNAPLUS01_A1: 特殊：１章－１節ルナ突破
MID_MISSION_H_S0022LUNAPLUS01_A1: 剣の仲間を自軍に入れて、\n１章－１節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S0022LUNAPLUS01_A2: 特殊：１章－２節ルナ突破
MID_MISSION_H_S0022LUNAPLUS01_A2: 槍の仲間を自軍に入れて、\n１章－２節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S0022LUNAPLUS01_A3: 特殊：１章－３節ルナ突破
MID_MISSION_H_S0022LUNAPLUS01_A3: 斧の仲間を自軍に入れて、\n１章－３節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S0022LUNAPLUS01_A4: 特殊：１章－４節ルナ突破
MID_MISSION_H_S0022LUNAPLUS01_A4: 弓の仲間を自軍に入れて、\n１章－４節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S0022LUNAPLUS01_A5: 特殊：１章－５節ルナ突破
MID_MISSION_H_S0022LUNAPLUS01_A5: 暗器の仲間を自軍に入れて、\n１章－５節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S0022LUNAPLUS01_B1: 特殊：５章－１節ルナ突破
MID_MISSION_H_S0022LUNAPLUS01_B1: 杖の仲間を自軍に入れて、\n５章－１節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S0022LUNAPLUS01_B2: 特殊：５章－２節ルナ突破
MID_MISSION_H_S0022LUNAPLUS01_B2: 剣の仲間を自軍に入れて、\n５章－２節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S0022LUNAPLUS01_B3: 特殊：５章－３節ルナ突破
MID_MISSION_H_S0022LUNAPLUS01_B3: 槍の仲間を自軍に入れて、\n５章－３節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S0022LUNAPLUS01_B4: 特殊：５章－４節ルナ突破
MID_MISSION_H_S0022LUNAPLUS01_B4: 斧の仲間を自軍に入れて、\n５章－４節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S0022LUNAPLUS01_B5: 特殊：５章－５節ルナ突破
MID_MISSION_H_S0022LUNAPLUS01_B5: 弓の仲間を自軍に入れて、\n５章－５節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S0022LUNAPLUS01_C1: 特殊：９章－１節ルナ突破
MID_MISSION_H_S0022LUNAPLUS01_C1: 暗器の仲間を自軍に入れて、\n９章－１節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S0022LUNAPLUS01_C2: 特殊：９章－２節ルナ突破
MID_MISSION_H_S0022LUNAPLUS01_C2: 杖の仲間を自軍に入れて、\n９章－２節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S0022LUNAPLUS01_C3: 特殊：９章－３節ルナ突破
MID_MISSION_H_S0022LUNAPLUS01_C3: 剣の仲間を自軍に入れて、\n９章－３節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S0022LUNAPLUS01_C4: 特殊：９章－４節ルナ突破
MID_MISSION_H_S0022LUNAPLUS01_C4: 槍の仲間を自軍に入れて、\n９章－４節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S0022LUNAPLUS01_C5: 特殊：９章－５節ルナ突破
MID_MISSION_H_S0022LUNAPLUS01_C5: 斧の仲間を自軍に入れて、\n９章－５節ルナティックを\n４人全員生存でクリア。
MID_MISSION_S20170314D_TITLE: 闘技場
MID_MISSION_S20170314D_A1: 闘技場で勝利
MID_MISSION_H_S20170314D_A1: 闘技場で勝利。
MID_MISSION_S20170314D_A2: 闘技場で勝利
MID_MISSION_H_S20170314D_A2: 闘技場で勝利。
MID_MISSION_S20170314D_A3: 闘技場で勝利
MID_MISSION_H_S20170314D_A3: 闘技場で勝利。
MID_MISSION_S20170314D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170314D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170315D_TITLE: 闘技場
MID_MISSION_S20170315D_A1: 闘技場で勝利
MID_MISSION_H_S20170315D_A1: 闘技場で勝利。
MID_MISSION_S20170315D_A2: 闘技場で勝利
MID_MISSION_H_S20170315D_A2: 闘技場で勝利。
MID_MISSION_S20170315D_A3: 闘技場で勝利
MID_MISSION_H_S20170315D_A3: 闘技場で勝利。
MID_MISSION_S20170315D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170315D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170316D_TITLE: 闘技場
MID_MISSION_S20170316D_A1: 闘技場で勝利
MID_MISSION_H_S20170316D_A1: 闘技場で勝利。
MID_MISSION_S20170316D_A2: 闘技場で勝利
MID_MISSION_H_S20170316D_A2: 闘技場で勝利。
MID_MISSION_S20170316D_A3: 闘技場で勝利
MID_MISSION_H_S20170316D_A3: 闘技場で勝利。
MID_MISSION_S20170316D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170316D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170317D_TITLE: 闘技場
MID_MISSION_S20170317D_A1: 闘技場で勝利
MID_MISSION_H_S20170317D_A1: 闘技場で勝利。
MID_MISSION_S20170317D_A2: 闘技場で勝利
MID_MISSION_H_S20170317D_A2: 闘技場で勝利。
MID_MISSION_S20170317D_A3: 闘技場で勝利
MID_MISSION_H_S20170317D_A3: 闘技場で勝利。
MID_MISSION_S20170317D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170317D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170318D_TITLE: 闘技場
MID_MISSION_S20170318D_A1: 闘技場で勝利
MID_MISSION_H_S20170318D_A1: 闘技場で勝利。
MID_MISSION_S20170318D_A2: 闘技場で勝利
MID_MISSION_H_S20170318D_A2: 闘技場で勝利。
MID_MISSION_S20170318D_A3: 闘技場で勝利
MID_MISSION_H_S20170318D_A3: 闘技場で勝利。
MID_MISSION_S20170318D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170318D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170319D_TITLE: 闘技場
MID_MISSION_S20170319D_A1: 闘技場で勝利
MID_MISSION_H_S20170319D_A1: 闘技場で勝利。
MID_MISSION_S20170319D_A2: 闘技場で勝利
MID_MISSION_H_S20170319D_A2: 闘技場で勝利。
MID_MISSION_S20170319D_A3: 闘技場で勝利
MID_MISSION_H_S20170319D_A3: 闘技場で勝利。
MID_MISSION_S20170319D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170319D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170320D_TITLE: 闘技場
MID_MISSION_S20170320D_A1: 闘技場で勝利
MID_MISSION_H_S20170320D_A1: 闘技場で勝利。
MID_MISSION_S20170320D_A2: 闘技場で勝利
MID_MISSION_H_S20170320D_A2: 闘技場で勝利。
MID_MISSION_S20170320D_A3: 闘技場で勝利
MID_MISSION_H_S20170320D_A3: 闘技場で勝利。
MID_MISSION_S20170320D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170320D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170321D_TITLE: 闘技場
MID_MISSION_S20170321D_A1: 闘技場で勝利
MID_MISSION_H_S20170321D_A1: 闘技場で勝利。
MID_MISSION_S20170321D_A2: 闘技場で勝利
MID_MISSION_H_S20170321D_A2: 闘技場で勝利。
MID_MISSION_S20170321D_A3: 闘技場で勝利
MID_MISSION_H_S20170321D_A3: 闘技場で勝利。
MID_MISSION_S20170321D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170321D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170322D_TITLE: 闘技場
MID_MISSION_S20170322D_A1: 闘技場で勝利
MID_MISSION_H_S20170322D_A1: 闘技場で勝利。
MID_MISSION_S20170322D_A2: 闘技場で勝利
MID_MISSION_H_S20170322D_A2: 闘技場で勝利。
MID_MISSION_S20170322D_A3: 闘技場で勝利
MID_MISSION_H_S20170322D_A3: 闘技場で勝利。
MID_MISSION_S20170322D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170322D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170323D_TITLE: 闘技場
MID_MISSION_S20170323D_A1: 闘技場で勝利
MID_MISSION_H_S20170323D_A1: 闘技場で勝利。
MID_MISSION_S20170323D_A2: 闘技場で勝利
MID_MISSION_H_S20170323D_A2: 闘技場で勝利。
MID_MISSION_S20170323D_A3: 闘技場で勝利
MID_MISSION_H_S20170323D_A3: 闘技場で勝利。
MID_MISSION_S20170323D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170323D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170324D_TITLE: 闘技場
MID_MISSION_S20170324D_A1: 闘技場で勝利
MID_MISSION_H_S20170324D_A1: 闘技場で勝利。
MID_MISSION_S20170324D_A2: 闘技場で勝利
MID_MISSION_H_S20170324D_A2: 闘技場で勝利。
MID_MISSION_S20170324D_A3: 闘技場で勝利
MID_MISSION_H_S20170324D_A3: 闘技場で勝利。
MID_MISSION_S20170324D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170324D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170325D_TITLE: 闘技場
MID_MISSION_S20170325D_A1: 闘技場で勝利
MID_MISSION_H_S20170325D_A1: 闘技場で勝利。
MID_MISSION_S20170325D_A2: 闘技場で勝利
MID_MISSION_H_S20170325D_A2: 闘技場で勝利。
MID_MISSION_S20170325D_A3: 闘技場で勝利
MID_MISSION_H_S20170325D_A3: 闘技場で勝利。
MID_MISSION_S20170325D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170325D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170326D_TITLE: 闘技場
MID_MISSION_S20170326D_A1: 闘技場で勝利
MID_MISSION_H_S20170326D_A1: 闘技場で勝利。
MID_MISSION_S20170326D_A2: 闘技場で勝利
MID_MISSION_H_S20170326D_A2: 闘技場で勝利。
MID_MISSION_S20170326D_A3: 闘技場で勝利
MID_MISSION_H_S20170326D_A3: 闘技場で勝利。
MID_MISSION_S20170326D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170326D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170327D_TITLE: 闘技場
MID_MISSION_S20170327D_A1: 闘技場で勝利
MID_MISSION_H_S20170327D_A1: 闘技場で勝利。
MID_MISSION_S20170327D_A2: 闘技場で勝利
MID_MISSION_H_S20170327D_A2: 闘技場で勝利。
MID_MISSION_S20170327D_A3: 闘技場で勝利
MID_MISSION_H_S20170327D_A3: 闘技場で勝利。
MID_MISSION_S20170327D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170327D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170328D_TITLE: 闘技場
MID_MISSION_S20170328D_A1: 闘技場で勝利
MID_MISSION_H_S20170328D_A1: 闘技場で勝利。
MID_MISSION_S20170328D_A2: 闘技場で勝利
MID_MISSION_H_S20170328D_A2: 闘技場で勝利。
MID_MISSION_S20170328D_A3: 闘技場で勝利
MID_MISSION_H_S20170328D_A3: 闘技場で勝利。
MID_MISSION_S20170328D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170328D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170329D_TITLE: 闘技場
MID_MISSION_S20170329D_A1: 闘技場で勝利
MID_MISSION_H_S20170329D_A1: 闘技場で勝利。
MID_MISSION_S20170329D_A2: 闘技場で勝利
MID_MISSION_H_S20170329D_A2: 闘技場で勝利。
MID_MISSION_S20170329D_A3: 闘技場で勝利
MID_MISSION_H_S20170329D_A3: 闘技場で勝利。
MID_MISSION_S20170329D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170329D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170330D_TITLE: 闘技場
MID_MISSION_S20170330D_A1: 闘技場で勝利
MID_MISSION_H_S20170330D_A1: 闘技場で勝利。
MID_MISSION_S20170330D_A2: 闘技場で勝利
MID_MISSION_H_S20170330D_A2: 闘技場で勝利。
MID_MISSION_S20170330D_A3: 闘技場で勝利
MID_MISSION_H_S20170330D_A3: 闘技場で勝利。
MID_MISSION_S20170330D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170330D_A4: レベル１０以上の敵を撃破。
MID_MISSION_S20170331D_TITLE: 闘技場
MID_MISSION_S20170331D_A1: 闘技場で勝利
MID_MISSION_H_S20170331D_A1: 闘技場で勝利。
MID_MISSION_S20170331D_A2: 闘技場で勝利
MID_MISSION_H_S20170331D_A2: 闘技場で勝利。
MID_MISSION_S20170331D_A3: 闘技場で勝利
MID_MISSION_H_S20170331D_A3: 闘技場で勝利。
MID_MISSION_S20170331D_A4: ＬＶ１０以上を撃破
MID_MISSION_H_S20170331D_A4: レベル１０以上の敵を撃破。
MPID_ジャファル: 賈法爾
MPID_カレル: 卡列爾
MPID_ニニアン: 尼尼安
MPID_プリシラ: 普莉西亞
MPID_レベッカ: 蕾貝卡
MPID_ルセア: 魯塞亞
MPID_HONOR_ジャファル: 死神
MPID_HONOR_カレル: 劍魔
MPID_HONOR_ニニアン: 宿命的巫女
MPID_HONOR_プリシラ: 深閨的公主
MPID_HONOR_レベッカ: 樸實的野花
MPID_HONOR_ルセア: 慈悲之光
MPID_H_ジャファル: 暗殺集團【黑牙】的一員，人稱【死神】。\n從不顯露情感，只是不斷執行暗殺任務。\n（登場作品：『ファイアーエムブレム　烈火の剣』）
MPID_H_カレル: 被人敬畏為【劍魔】的劍術高手，繼承一子單傳的劍技。\n期望與強者對戰並將其斬殺，以磨練自己的劍術。\n（登場作品：『ファイアーエムブレム　烈火の剣』）
MPID_H_ニニアン: 文靜而帶有神秘色彩的少女。\n會跳祭祀神靈的舞蹈。\n（登場作品：『ファイアーエムブレム　烈火の剣』）
MPID_H_プリシラ: 卡爾雷昂伯爵家的千金，瑞文的親妹妹。\n雖然外表氣質高雅，但內心卻十分善妒。\n（登場作品：『ファイアーエムブレム　烈火の剣』）
MPID_H_レベッカ: 邊境村落的村姑，在村子裡以狩獵為生。\n個性溫和又好相處，臉上總是帶著笑容。\n（登場作品：『ファイアーエムブレム　烈火の剣』）
MPID_H_ルセア: 慈悲為懷的善良修道士，侍奉瑞文。\n由於幼年時有過痛苦的經歷，因此飽受心病折磨。\n（登場作品：『ファイアーエムブレム　烈火の剣』）
MPID_VOICE_ジャファル: 内田雄馬(Yuma Uchida)
MPID_VOICE_カレル: 間島淳司(Junji Majima)
MPID_VOICE_ニニアン: 洲崎綾(Aya Suzaki)
MPID_VOICE_プリシラ: 橋本ちなみ(Chinami Hashimoto)
MPID_VOICE_レベッカ: 橋本ちなみ(Chinami Hashimoto)
MPID_VOICE_ルセア: 行成とあ(Toa Yukinari)
MPID_ILLUST_ジャファル: 久杉トク(Toku Kusugi)
MPID_ILLUST_カレル: 北千里(Senri Kita)
MPID_ILLUST_ニニアン: 切符(Kippu)
MPID_ILLUST_プリシラ: kaya8
MPID_ILLUST_レベッカ: 星野リリィ(Lily Hoshino)
MPID_ILLUST_ルセア: 板垣ハコ(Hako Itagaki)
MSID_リガルブレイド: 帝王之劍
MSID_死神の暗器: 死神暗器
MSID_倭刀: 倭刀
MSID_倭刀＋: 倭刀＋
MSID_竜盾の鼓舞: 龍盾鼓舞
MSID_H_リガルブレイド: 在敵人的ＨＰ為１００％的狀態下展開戰鬥時，\n自己在戰鬥中的攻擊及速度＋２
MSID_H_死神の暗器: 若在戰鬥時進行攻擊，戰鬥後\n敵人防守及魔防－７（直到敵人下次行動結束）\n且由自己發動攻擊時，戰鬥後給予敵人７傷害
MSID_H_倭刀: 發動奧義時，奧義造成的傷害＋１０
MSID_H_倭刀＋: 發動奧義時，奧義造成的傷害＋１０
MSID_H_竜盾の鼓舞: 回合開始時，周圍１格內我方龍單位的\n防守及魔防＋６（１回合）
MID_CHAPTER_TITLE_CX002: 外傳３
MID_CHAPTER_CX002: 烈火暗影
MID_STAGE_TITLE_X0021: 外傳３—１節
MID_STAGE_TITLE_X0022: 外傳３—２節
MID_STAGE_TITLE_X0023: 外傳３—３節
MID_STAGE_X0021: 復仇傭兵
MID_STAGE_X0022: 劍魔
MID_STAGE_X0023: 死神與少女
MID_STAGE_HONOR_T0007: 野心之王
MID_STAGE_T0007: 米謝爾
MID_STAGE_HONOR_V0011: 初心者応援
MID_STAGE_V0011: その１
MID_STAGE_HONOR_V0012: 初心者応援
MID_STAGE_V0012: その２
MID_Summon_03_rekka01: 新英雄召喚　烈火の暗影
MID_Summon_03_rekka01_02: ピックアップ　ミシェイル対抗
MID_DAILY_LOGIN_BONUS_GVG_201704: 大戰之旗（僅可用於2017/4的投票大戰）
MID_MISSION_M0003_TITLE: ４月ミッション
MID_MISSION_M0003_A1: 緑属性で撃破
MID_MISSION_H_M0003_A1: 緑属性の味方で、敵を撃破。
MID_MISSION_M0003_A2: 騎馬で撃破
MID_MISSION_H_M0003_A2: 騎馬の味方で、敵を撃破。
MID_MISSION_M0003_A3: 赤属性を撃破
MID_MISSION_H_M0003_A3: 赤属性の敵を撃破。
MID_MISSION_M0003_A4: 重装を撃破
MID_MISSION_H_M0003_A4: 重装の敵を撃破。
MID_MISSION_M0003_A5: ＬＶ１０以上を撃破
MID_MISSION_H_M0003_A5: レベル１０以上の敵を撃破。
MID_MISSION_M0003_A6: 赤魔で３章－４節突破
MID_MISSION_H_M0003_A6: 赤魔道の仲間を自軍に入れて、\n３章－４節をクリア。
MID_MISSION_M0003_A7: 修練の塔・第２階層突破
MID_MISSION_H_M0003_A7: 修練の塔・第２階層をクリア。
MID_MISSION_M0003_A8: 闘技場で勝利
MID_MISSION_H_M0003_A8: 闘技場で勝利。
MID_MISSION_M0003_B1: 青属性で、LV２０以上を撃破
MID_MISSION_H_M0003_B1: 青属性の味方で、\nレベル２０以上の敵を撃破。
MID_MISSION_M0003_B2: 飛行で、LV２０以上を撃破
MID_MISSION_H_M0003_B2: 飛行の味方で、\nレベル２０以上の敵を撃破。
